TIMESTAMP,G,LWin,T2,RH2,U2,RRR,PRES,N
2020-02-22 12:00:00,21.737291,301.60165,269.803,100.0,0.14864465425368936,0.0,533.8357064896525,1.0
2020-02-22 18:00:00,570.4253,328.65222,273.93362,74.367935,1.2061077167702665,0.19789222,534.0457477924883,1.0
2020-02-23 00:00:00,7.6900554,336.96667,274.05814,84.655525,0.5911125262958216,0.12057816,533.1802537725135,1.0
2020-02-23 06:00:00,0.0,352.42166,271.15042,98.92014,0.8272201905976309,0.11844918,533.8609337800123,1.0
2020-02-23 12:00:00,11.761863,343.56915,270.68094,100.0,1.2773323309291162,0.062140856,534.0676757390387,0.9762166
2020-02-23 18:00:00,842.57806,317.14056,279.15042,69.63378,1.3949416816705689,0.20396003,533.8030683655047,0.3302245
2020-02-24 00:00:00,12.106337,328.0939,274.4844,93.03742,0.6808912598766713,0.14011997,533.148123239721,0.66075367
2020-02-24 06:00:00,0.0,325.39362,271.08328,100.0,0.4367272368023289,0.058070567,533.7198741423659,0.45079422
2020-02-24 12:00:00,23.663542,313.21,270.43607,100.0,0.45885437672559704,0.0011112288,533.5679520497152,0.8842083
2020-02-24 18:00:00,929.94196,312.20416,278.26443,60.613903,1.654424878508443,0.20854032,533.4573986525241,0.6571164
2020-02-25 00:00:00,7.8142447,315.50974,273.97757,100.0,1.1161055507156414,0.08382859,533.0368592146324,0.98302364
2020-02-25 06:00:00,0.0,325.8989,271.79153,100.0,0.8350106782912226,0.01644042,533.5815047389027,0.9979788
2020-02-25 12:00:00,37.531494,285.44138,270.4849,97.52574,0.32299421662975325,0.00019453728,533.5435876646594,0.96631104
2020-02-25 18:00:00,993.04193,320.39777,277.9246,53.79378,1.6809354031297123,0.32569003,533.6199801636367,0.9523455
2020-02-26 00:00:00,11.872487,317.66943,273.32083,84.2153,1.2684420826326026,0.02133647,532.7573794143872,0.96125525
2020-02-26 06:00:00,0.0,292.83917,269.5894,100.0,0.704879264812228,0.0016398081,533.8438279513377,0.9721625
2020-02-26 12:00:00,36.533127,276.43118,268.5137,97.764496,0.8222730506934659,0.0033101733,533.6635315019241,0.99255055
